 Protocol, Flow Duration,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd Packets/s, Bwd Packets/s,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Label
6,1,43000000,3000000,0.5,0.707106781,1,0,1,0.5,0.707106781,1,0,0,0,0,0,0,3000000,0,110,-1,2,20,BENIGN
17,73034259,3.724279588,0.054768817,24300000,42100000,73000000,23416,73000000,73000000,0,73000000,73000000,73000000,73000000,0,73000000,73000000,0.027384409,0.027384409,-1,-1,1,32,BENIGN
17,60340,5004.971826,99.43652635,12068,16458.64764,30278,48,30376,10125.33333,17452.72132,30278,48,48,48,0,48,48,66.29101757,33.14550878,-1,-1,3,20,BENIGN
6,5313508,180.8598011,1.505596679,759072.5714,1851954.476,4957681,49,355827,118609,124514.2279,256208,13703,5227641,1742547,2821001.494,4999916,99377,0.75279834,0.75279834,8192,60,3,20,BENIGN
6,5293409,181.5465232,1.511313409,756201.2857,1853413.758,4958053,137,335356,111785.3333,126953.5296,250017,406,5208613,1736204.333,2825988.604,4999299,85383,0.755656704,0.755656704,8192,60,3,20,BENIGN
6,1603,7485.963818,1247.660636,1603,0,1603,1603,1603,1603,0,1603,1603,0,0,0,0,0,1247.660636,0,254,-1,1,20,BENIGN
6,21131,567.8860442,94.64767403,21131,0,21131,21131,21131,21131,0,21131,21131,0,0,0,0,0,94.64767403,0,254,-1,1,20,BENIGN
6,119359992,0.913203815,0.217828433,4774399.68,5051546.069,10000000,4,110000000,10000000,524.0230911,10000000,10000000,119000000,9179703.231,2770717.912,10000000,4,0.1005362,0.117292233,253,64,11,20,BENIGN
17,77731,5480.43895,77.18928098,15546.2,22091.15449,47393,4,30334,10111.33333,17431.07066,30239,47,4,4,0,4,4,51.45952065,25.72976033,-1,-1,3,20,BENIGN
6,225188,29908.34325,75.4924774,14074.25,17977.20354,40981,1,225188,32169.71429,23239.39426,55220,4,170805,21350.625,29710.35182,73629,1,35.52587172,39.96660568,8192,40225,7,20,BENIGN
6,17025,704.845815,117.4743025,17025,0,17025,17025,17025,17025,0,17025,17025,0,0,0,0,0,117.4743025,0,253,-1,1,20,BENIGN
17,115095,1390.155958,17.37694948,115095,0,115095,115095,0,0,0,0,0,0,0,0,0,0,8.688474738,8.688474738,-1,-1,0,32,BENIGN
6,3,19700000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,40958,-1,1,20,BENIGN
17,31146,15218.64766,192.6411096,6229.2,13488.19546,30350,3,30356,10118.66667,17520.84862,30350,3,4,4,0,4,4,128.4274064,64.2137032,-1,-1,3,20,BENIGN
6,8433502,3823.797042,6.165884587,165362.7843,870991.0039,6032308,3,8433502,383341,1311071.216,6032599,114,8345463,298052.25,1174446.892,6032414,3,2.727218183,3.438666405,8192,74,22,20,BENIGN
6,3217873,3.729171412,1.864585706,643574.6,921367.8986,2023801,82,1194072,597036,811257.9532,1170682,23390,3194599,1597299.5,603280.1712,2023883,1170716,0.932292853,0.932292853,8192,29,1,20,BENIGN
17,27940,3937.007874,71.58196135,27940,0,27940,27940,0,0,0,0,0,0,0,0,0,0,35.79098067,35.79098067,-1,-1,0,20,BENIGN
17,30481,4068.108002,65.61464519,30481,0,30481,30481,0,0,0,0,0,0,0,0,0,0,32.80732259,32.80732259,-1,-1,0,32,BENIGN
6,127,94488.18898,15748.0315,127,0,127,127,127,127,0,127,127,0,0,0,0,0,15748.0315,0,256,-1,1,20,BENIGN
6,3417857,3.510971934,1.755485967,683571.4,953674.2549,2023657,92,1394200,697100,952629.812,1370711,23489,3394544,1697272,461708.2012,2023749,1370795,0.877742983,0.877742983,8192,29,1,20,BENIGN
6,6649932,1700.618894,4.060191894,255766.6154,1173550.758,6004488,3,6649932,604539.2727,1792086.935,6004845,245,6562031,468716.5,1595612.268,6004488,3,1.804529731,2.255662163,8192,66,11,20,BENIGN
6,6660579,1716.367301,4.053701638,256176.1154,1125231.899,5763335,1,6660579,605507.1818,1712567.506,5763474,243,6572534,469466.7143,1598137.058,6013688,1,1.801645172,2.252056465,8192,66,11,20,BENIGN
6,43,279069.7674,46511.62791,43,0,43,43,43,43,0,43,43,0,0,0,0,0,46511.62791,0,256,-1,1,20,BENIGN
6,5342771,656.7752951,2.99470069,356184.7333,1230459.582,4799282,17,5342771,667846.375,1671340.116,4799282,48,492780,82130,100912.0324,247999,49,1.684519138,1.310181552,8192,110,7,20,BENIGN
6,5342370,817.0531056,2.620559789,410951.5385,1351355.483,4903597,4,5342370,763195.7143,1827708.602,4903597,4,185593,37118.6,51065.25802,107092,48,1.497462737,1.123097052,8192,946,7,20,BENIGN
6,2,15500000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,1000000,0,252,-1,0,32,BENIGN
6,1995455,1341.047531,6.514804894,166287.9167,563057.0626,1953916,28,41539,6923.166667,15974.48457,39525,170,1995207,399041.4,890067.9429,1991243,452,3.507971866,3.006833028,29200,8,3,32,BENIGN
6,3,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,110,-1,1,20,BENIGN
6,1,37000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,2000000,0,946,-1,1,20,BENIGN
6,941012,4944.676582,20.19102838,52278.44444,77260.28438,296131,4,816781,102097.625,127322.2876,391429,194,845855,93983.88889,102557.9515,296131,4,9.564171339,10.62685704,29200,254,4,32,BENIGN
6,72430,187836.5318,220.9029408,4828.666667,12455.46796,38067,2,72389,12064.83333,18334.03163,38377,202,39685,4960.625,13605.12856,38631,2,96.64503659,124.2579042,8192,12,6,20,BENIGN
17,30930,6013.579049,64.66214032,30930,0,30930,30930,0,0,0,0,0,0,0,0,0,0,32.33107016,32.33107016,-1,-1,0,40,BENIGN
17,31498,14413.61356,190.488285,6299.6,13805.67191,30993,3,31000,10333.33333,17891.79617,30993,3,3,3,0,3,3,126.99219,63.49609499,-1,-1,3,20,BENIGN
17,551,1415607.985,21778.58439,50.09090909,53.3393936,177,1,406,81.2,120.6739408,274,1,371,74.2,36.97566767,128,48,10889.2922,10889.2922,-1,-1,5,20,BENIGN
6,65504773,52.8358445,0.427449768,2426102.704,4223274.369,10000000,4,65500000,4678912.357,4971170.697,10100000,215,65500000,5454501.75,4981608.761,10100000,4,0.228990947,0.198458821,8192,127,14,20,BENIGN
6,5548472,2.162757602,0.720919201,1849490.667,3171301.306,5511332,117,5548472,2774236,3870838.285,5511332,37140,0,0,0,0,0,0.540689401,0.1802298,8192,29200,2,20,BENIGN
17,1531271,1273.451923,25.46903847,40296.60526,173251.4145,765613,1,1531271,40296.60526,173251.4145,765613,1,0,0,0,0,0,25.46903847,0,-1,-1,38,20,BENIGN
6,5371378,708.5705009,2.606407518,413182.9231,1383211.652,5012960,3,5371378,671422.25,1755982.914,5012960,3,330030,82507.5,101746.6285,228930,215,1.67554769,0.930859828,8192,119,7,20,BENIGN
6,5413555,702.8653075,2.586101,416427.3077,1404905.217,5088317,4,5413555,676694.375,1784401.543,5088317,4,296642,74160.5,105133.509,230122,249,1.6624935,0.9236075,8192,119,7,20,BENIGN
6,5508765,813.4309596,2.541404471,423751.1538,1432289.744,5186011,4,5508765,786966.4286,1941813.948,5186011,4,307404,61480.8,99033.13507,235690,49,1.452231126,1.089173345,8192,60,6,20,BENIGN
6,5881846,665.0973181,2.380205126,452449.6923,1496352.19,5427828,4,5881846,840263.7143,2024927.4,5427828,4,423908,84781.6,100723.9983,229717,213,1.360117215,1.020087911,8192,123,6,20,BENIGN
6,237,1067510.549,12658.22785,118.5,0.707106781,119,118,237,237,0,237,237,0,0,0,0,0,8438.818565,4219.409283,119,0,1,20,BENIGN
6,3,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,60,-1,1,20,BENIGN
6,3,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,123,-1,1,20,BENIGN
6,4,61800000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,500000,0,119,-1,1,20,BENIGN
17,196,979591.8367,20408.16327,65.33333333,31.77000682,102,46,46,46,0,46,46,48,48,0,48,48,10204.08163,10204.08163,-1,-1,1,32,BENIGN
6,226,53097.34513,8849.557522,226,0,226,226,226,226,0,226,226,0,0,0,0,0,8849.557522,0,913,-1,1,20,BENIGN
6,3,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,946,-1,1,20,BENIGN
6,5416680,846.2748399,2.584609023,416667.6923,1463163.102,5286105,3,5416680,773811.4286,1989894.094,5286105,3,57236,11447.2,15063.94247,31362,48,1.476919441,1.107689581,8192,946,7,20,BENIGN
6,123,97560.97561,16260.1626,123,0,123,123,123,123,0,123,123,0,0,0,0,0,16260.1626,0,256,-1,1,20,BENIGN
6,5181005,679.4048645,1.930127456,575667.2222,1638081.469,4943585,76,237420,47484,39026.24813,90113,377,5147838,1715946,2843730.372,4999288,34887,1.158076474,0.772050982,8192,12,5,20,BENIGN
17,3,41300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,-1,-1,1,20,BENIGN
17,21,31000000,619047.619,1.75,1.712255291,7,1,21,1.75,1.712255291,7,1,0,0,0,0,0,619047.619,0,-1,-1,12,20,BENIGN
6,5254193,147.5012433,1.903241849,583799.2222,1451226.159,4438970,1,5254193,1050838.6,2060650.212,4729567,4,563972,187990.6667,164896.2803,311091,641,1.141945109,0.76129674,8192,946,5,20,BENIGN
6,119994288,357.8170321,0.641697211,1578872.211,2500089.892,8218470,24824,120000000,2399387.54,2749579.542,8218470,74413,120000000,4798738.28,2045601.097,8294577,799959,0.425020231,0.21667698,252,348,50,20,BENIGN
6,5601845,1045.905412,2.677689226,400131.7857,1393649.284,5238648,7,5601845,700230.625,1835315.434,5238648,48,339650,67930,92286.52486,223700,91,1.606613535,1.07107569,8192,8,7,20,BENIGN
6,5602146,1045.849216,2.677545355,400153.2857,1398631.807,5255387,3,5602146,700268.25,1842353.288,5255403,3,323335,64667,92239.70275,222561,204,1.606527213,1.071018142,8192,8,7,20,BENIGN
6,5502481,727.4900177,2.726043034,393034.3571,1365316.078,5132565,48,5502481,786068.7143,1918678.115,5132565,91,115068,19178,30096.11319,72461,48,1.453889618,1.272153416,8192,4638,7,20,BENIGN
6,5155254,2.327722359,0.775907453,1718418,2948248.082,5122710,32,5155254,2577627,3599290.896,5122710,32544,0,0,0,0,0,0.58193059,0.193976863,8192,29200,2,20,BENIGN
6,1,37000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,2000000,0,60,-1,1,20,BENIGN
6,5615582,1286.242459,3.027290849,350973.875,1332520.414,5343917,34,5615582,701947.75,1877305.636,5343917,48,256380,36625.71429,79827.79735,216427,48,1.602683391,1.424607458,8192,60,7,20,BENIGN
6,38,6815789.474,131578.9474,9.5,16.34013464,34,1,38,9.5,16.34013464,34,1,0,0,0,0,0,131578.9474,0,8,-1,4,20,BENIGN
6,7,37000000,714285.7143,1.75,0.957427108,3,1,7,1.75,0.957427108,3,1,0,0,0,0,0,714285.7143,0,8,-1,4,20,BENIGN
6,1,12000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,2000000,0,4691,-1,1,20,BENIGN
6,674,17804.1543,2967.35905,674,0,674,674,674,674,0,674,674,0,0,0,0,0,2967.35905,0,229,-1,1,20,BENIGN
6,5744096,2.089101575,0.696367192,1914698.667,3303104.218,5728785,135,5744096,2872048,4040036.21,5728785,15311,0,0,0,0,0,0.522275394,0.174091798,8192,29200,2,20,BENIGN
6,5714325,2.099985563,0.699995188,1904775,3279011.606,5691028,104,5714325,2857162.5,4007691.024,5691028,23297,0,0,0,0,0,0.524996391,0.174998797,8192,29200,2,20,BENIGN
6,5875669,2.042320628,0.680773543,1958556.333,3314720.147,5785715,121,5875669,2937834.5,4027511.227,5785715,89954,0,0,0,0,0,0.510580157,0.170193386,8192,5840,2,20,BENIGN
6,5743987,2.089141218,0.696380406,1914662.333,3303108.669,5728754,170,5743987,2871993.5,4040069.444,5728754,15233,0,0,0,0,0,0.522285305,0.174095102,8192,29200,2,20,BENIGN
6,5714635,2.099871645,0.699957215,1904878.333,3278900.541,5691002,8,5714635,2857317.5,4007435.051,5691002,23633,0,0,0,0,0,0.524967911,0.174989304,8192,29200,2,20,BENIGN
6,5253662,2.284121057,0.761373686,1751220.667,3001335.295,5216800,170,5253662,2626831,3662769.286,5216800,36862,0,0,0,0,0,0.571030264,0.190343421,8192,42780,2,20,BENIGN
6,118309944,2416.31422,2.113093723,475140.3373,1452221.884,9999260,0,118000000,1460616.593,2256389.944,9999260,10,118000000,708264.2335,1742027.601,10000000,1,0.693094741,1.419998982,64240,65535,81,20,BENIGN
6,611,70376.43208,4909.983633,305.5,426.3853891,607,4,611,305.5,426.3853891,607,4,0,0,0,0,0,4909.983633,0,946,-1,2,20,BENIGN
6,600949,19.96841662,3.328069437,600949,0,600949,600949,600949,600949,0,600949,600949,0,0,0,0,0,3.328069437,0,256,-1,1,20,BENIGN
6,6004069,129.0791295,1.665537155,667118.7778,1707578.996,5207769,4,6004069,1200813.8,2405821.486,5498570,4,544741,181580.3333,157848.7856,291533,711,0.999322293,0.666214862,8192,946,5,20,BENIGN
6,202,242574.2574,19801.9802,67.33333333,57.57024695,114,3,202,101,138.5929291,199,3,0,0,0,0,0,14851.48515,4950.49505,946,0,2,20,BENIGN
6,999571,12.00515021,2.000858368,999571,0,999571,999571,999571,999571,0,999571,999571,0,0,0,0,0,2.000858368,0,4691,-1,1,20,BENIGN
6,10508941,982.3063999,1.998298401,525447.05,2179457.333,9780529,36,10500000,1167606.333,3231391.22,9780529,8702,10500000,1047677.3,3146824.193,10000000,49,0.951570667,1.046727734,8192,72,8,20,BENIGN
17,82248,1726.48575,24.31670071,82248,0,82248,82248,0,0,0,0,0,0,0,0,0,0,12.15835036,12.15835036,-1,-1,0,20,BENIGN
6,5233550,2.292898702,0.764299567,1744516.667,2990005.485,5197014,118,5233550,2616775,3649008.988,5197014,36536,0,0,0,0,0,0.573224675,0.191074892,8192,42780,2,20,BENIGN
6,1,12000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,2000000,0,251,-1,1,20,BENIGN
6,5225870,183.8928255,1.530845582,746552.8571,1854546.845,4951654,79,274216,91405.33333,78622.78423,173190,16381,5141304,1713768,2846560.655,5000498,39387,0.765422791,0.765422791,8192,60,3,20,BENIGN
6,116060340,13.65668927,0.301567271,3413539.412,4721777.33,10000000,4,116000000,6447796.667,4780233.793,10000000,4,110000000,7353638.4,4582489.044,10000000,406,0.163707947,0.137859324,8192,980,18,20,BENIGN
6,5247471,183.1358382,1.524543918,749638.7143,1855899.382,4957868,44,289603,96534.33333,72955.03415,174466,29866,5162244,1720748,2839665.387,4999478,47520,0.762271959,0.762271959,8192,60,3,20,BENIGN
6,138,86956.52174,14492.75362,138,0,138,138,138,138,0,138,138,0,0,0,0,0,14492.75362,0,254,-1,1,20,BENIGN
6,2001097,1337.266509,6.496436704,166758.0833,564201.9545,1957996,49,43101,7183.5,16583.62369,41028,167,2000823,400164.6,892564.9458,1996833,466,3.498081302,2.998355402,29200,8,3,32,BENIGN
6,108,111111.1111,18518.51852,108,0,108,108,108,108,0,108,108,0,0,0,0,0,18518.51852,0,254,-1,1,20,BENIGN
6,5239270,2.290395418,0.763465139,1746423.333,3004440.722,5215626,45,5239270,2619635,3671285.68,5215626,23644,0,0,0,0,0,0.572598854,0.190866285,8192,29200,2,20,BENIGN
6,3,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,252,-1,0,32,BENIGN
6,5905666,2.031946947,0.677315649,1968555.333,3335692.428,5819964,44,5905666,2952833,4054735.545,5819964,85702,0,0,0,0,0,0.507986737,0.169328912,8192,29200,2,20,BENIGN
6,5302567,146.1556261,1.885879047,589174.1111,1725612.748,5190465,3,5302567,1060513.4,2344241.702,5253966,3,88698,29566,32077.15941,64122,740,1.131527428,0.754351619,8192,946,5,20,BENIGN
6,5920554,863.9394219,2.702449805,394703.6,1480403.231,5745688,1,5920554,740069.25,2022709.759,5745688,48,114930,19155,29874.95282,70210,1,1.520128015,1.182321789,8192,34962,8,20,BENIGN
6,5239763,2.290179918,0.763393306,1746587.667,3004997.985,5216435,153,5239763,2619881.5,3672081.175,5216435,23328,0,0,0,0,0,0.57254498,0.190848327,8192,29200,2,20,BENIGN
6,5906384,2.031699937,0.677233312,1968794.667,3336160.262,5820744,41,5906384,2953192,4055330.929,5820744,85640,0,0,0,0,0,0.507924984,0.169308328,8192,29200,2,20,BENIGN
6,6027740,1.990795887,0.663598629,2009246.667,3448070.455,5990679,165,6027740,3013870,4209843.66,5990679,37061,0,0,0,0,0,0.497698972,0.165899657,8192,42780,2,20,BENIGN
17,30836,8237.125438,194.5777662,6167.2,13629.25034,30547,2,30554,10184.66667,17634.29795,30547,3,2,2,0,2,2,129.7185108,64.85925542,-1,-1,3,20,BENIGN
17,28554,3852.349933,70.04272606,28554,0,28554,28554,0,0,0,0,0,0,0,0,0,0,35.02136303,35.02136303,-1,-1,0,20,BENIGN
6,4,10800000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,750000,0,946,-1,2,20,BENIGN
17,24162,4469.828657,82.77460475,24162,0,24162,24162,0,0,0,0,0,0,0,0,0,0,41.38730238,41.38730238,-1,-1,0,32,BENIGN
17,181,1082872.928,22099.44751,60.33333333,63.75996654,129,3,3,3,0,3,3,49,49,0,49,49,11049.72376,11049.72376,-1,-1,1,20,BENIGN
6,4,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,500000,0,34909,-1,1,20,BENIGN
6,36,333333.3333,55555.55556,36,0,36,36,36,36,0,36,36,0,0,0,0,0,55555.55556,0,255,-1,1,20,BENIGN
6,5065566,43.03566472,0.789645224,1688522,2896032.469,5032519,180,33047,33047,0,33047,33047,5032699,5032699,0,5032699,5032699,0.394822612,0.394822612,8192,11,1,20,BENIGN
17,23539,4927.991843,84.96537661,23539,0,23539,23539,0,0,0,0,0,0,0,0,0,0,42.4826883,42.4826883,-1,-1,0,20,BENIGN
17,565163,254.7937498,3.53880208,565163,0,565163,565163,0,0,0,0,0,0,0,0,0,0,1.76940104,1.76940104,-1,-1,0,32,BENIGN
6,1175576,15.31164297,5.103880991,235115.2,525644.129,1175416,1,1175533,1175533,0,1175533,1175533,160,53.33333333,88.05869255,155,1,1.701293664,3.402587327,256,65535,1,20,BENIGN
17,23457,8398.34591,85.26239502,23457,0,23457,23457,0,0,0,0,0,0,0,0,0,0,42.63119751,42.63119751,-1,-1,0,32,BENIGN
6,213,56338.02817,9389.671362,213,0,213,213,213,213,0,213,213,0,0,0,0,0,9389.671362,0,253,-1,1,20,BENIGN
6,10131724,470.0088554,1.480498284,723694.5714,2669741.527,9999339,2,10100000,1447141.714,3771178.936,9999339,299,10100000,1683906,4074628.125,10000000,3,0.789599085,0.690899199,8192,124,7,20,BENIGN
6,10397095,543.8057457,1.538891392,693139.6667,2508767.656,9759038,4,638053,91150.42857,91887.4032,273312,10679,10400000,1481216.143,3651211.336,9759131,4,0.769445696,0.769445696,8192,125,6,20,BENIGN
6,12691201,3176.216341,3.782147962,270025.5532,1432382.027,9763893,0,12700000,634222.4,2174130.473,9763893,192,12700000,486878.9615,1917410.69,9770500,4,1.654689733,2.127458229,8192,117,17,20,BENIGN
6,5709895,2.101614828,0.700538276,1903298.333,3218982.777,5619899,168,5709895,2854947.5,3910231.911,5619899,89996,0,0,0,0,0,0.525403707,0.175134569,8192,5840,2,20,BENIGN
6,102,117647.0588,19607.84314,102,0,102,102,102,102,0,102,102,0,0,0,0,0,19607.84314,0,252,-1,1,20,BENIGN
6,79,151898.7342,25316.4557,79,0,79,79,79,79,0,79,79,0,0,0,0,0,25316.4557,0,256,-1,1,20,BENIGN
6,5985659,535.279407,1.670659822,665073.2222,1627988.667,4947838,169,1037821,207564.2,351514.4626,832979,385,5953037,1984345.667,2647808.279,4998789,34702,1.002395893,0.668263929,8192,11,5,20,BENIGN
6,90031235,6.930927916,0.244359638,4287201.667,10800000,30000000,3,90000000,8184652.273,14000000,30000000,3,90000000,10000000,15000000,30000000,3,0.133287075,0.111072563,253,2051,11,20,BENIGN
6,600740,19.97536372,3.329227286,600740,0,600740,600740,600740,600740,0,600740,600740,0,0,0,0,0,3.329227286,0,256,-1,1,20,BENIGN
17,30971,5069.258338,64.57653934,30971,0,30971,30971,0,0,0,0,0,0,0,0,0,0,32.28826967,32.28826967,-1,-1,0,32,BENIGN
17,30657,6686.890433,65.23795544,30657,0,30657,30657,0,0,0,0,0,0,0,0,0,0,32.61897772,32.61897772,-1,-1,0,20,BENIGN
6,1346283,8.913430534,3.713929389,336570.75,673138.1667,1346278,0,0,0,0,0,0,5,1.666666667,2.081665999,4,0,0.742785878,2.971143511,256,65535,0,20,BENIGN
6,117026659,159.604659,0.666514798,1519826.74,3206511.343,10000000,14770,117000000,2600592.422,3870470.176,10000000,24673,117000000,3772278.613,4216487.747,10000000,14770,0.39307283,0.273441968,257,722,45,20,BENIGN
6,115816714,49.99278429,0.362641959,2824797.902,4382190.989,10000000,3,116000000,6434261.889,4554904.508,10000000,25086,116000000,5263702.182,4826857.308,10000000,3,0.164052315,0.198589644,256,96,18,20,BENIGN
17,16012,5995.503372,124.9063203,16012,0,16012,16012,0,0,0,0,0,0,0,0,0,0,62.45316013,62.45316013,-1,-1,0,32,BENIGN
6,174889,23597.82491,114.3582501,9204.684211,15283.06521,47712,1,174889,15899,25784.2092,84433,1,158549,22649.85714,23676.05681,55364,192,68.61495005,45.74330004,65535,31,11,20,BENIGN
17,54628,4137.072564,36.61126162,54628,0,54628,54628,0,0,0,0,0,0,0,0,0,0,18.30563081,18.30563081,-1,-1,0,20,BENIGN
17,30810,5095.748134,64.91398896,30810,0,30810,30810,0,0,0,0,0,0,0,0,0,0,32.45699448,32.45699448,-1,-1,0,20,BENIGN
6,99,121212.1212,20202.0202,99,0,99,99,0,0,0,0,0,0,0,0,0,0,10101.0101,10101.0101,31,65535,0,20,BENIGN
17,31253,13374.71603,191.9815698,6250.6,13642.61977,30651,3,30658,10219.33333,17694.34238,30651,3,3,3,0,3,3,127.9877132,63.99385659,-1,-1,3,20,BENIGN
6,5862137,2.047035066,0.682345022,1954045.667,3310801.356,5776713,92,5862137,2931068.5,4024349.046,5776713,85424,0,0,0,0,0,0.511758766,0.170586255,8192,29200,2,20,BENIGN
17,48753,11486.47263,123.0693496,9750.6,14250.86639,31436,3,31443,10481,18147.56234,31436,3,4,4,0,4,4,82.04623305,41.02311653,-1,-1,3,20,BENIGN
17,109348,1911.328968,18.29022936,109348,0,109348,109348,0,0,0,0,0,0,0,0,0,0,9.14511468,9.14511468,-1,-1,0,40,BENIGN
6,55,218181.8182,36363.63636,55,0,55,55,55,55,0,55,55,0,0,0,0,0,36363.63636,0,251,-1,1,20,BENIGN
6,61191851,29.13786674,0.326840906,3220623.737,4731017.009,10000000,59,60900000,6762219.556,4999683.513,10100000,198,61100000,6786189.556,5006793.563,10100000,387,0.163420453,0.163420453,8192,123,9,20,BENIGN
6,694,70605.18732,4322.766571,347,436.9919908,656,38,694,347,436.9919908,656,38,0,0,0,0,0,4322.766571,0,65507,-1,2,20,BENIGN
6,137705,69242.22069,152.4999092,6885.25,12751.66147,35030,0,137540,15282.22222,16399.05312,35322,1,107692,10769.2,16597.12875,36838,0,72.61900439,79.88090483,65535,131,9,20,BENIGN
6,45,688888.8889,44444.44444,45,0,45,45,45,45,0,45,45,0,0,0,0,0,44444.44444,0,267,-1,0,32,BENIGN
6,3786742,1240.908412,4.225268054,252449.4667,659128.7901,1990643,24,1796099,224512.375,617891.2525,1753359,186,3786506,631084.3333,978184.3322,1990668,454,2.37671328,1.848554773,29200,8,4,32,BENIGN
17,443,426636.5688,4514.672686,443,0,443,443,0,0,0,0,0,0,0,0,0,0,2257.336343,2257.336343,-1,-1,0,32,BENIGN
17,21943,5012.988197,91.14523994,21943,0,21943,21943,0,0,0,0,0,0,0,0,0,0,45.57261997,45.57261997,-1,-1,0,20,BENIGN
6,118386165,668.8788339,0.946056492,1066542.027,2714402.781,10000000,4,118000000,2818361.19,3837474.075,10000000,445,118000000,1740744.206,3310574.991,10000000,47,0.363218118,0.582838375,254,348,42,20,BENIGN
17,10265727,23.67099768,0.389646052,3421909,5516476.157,9787246,30979,9818225,9818225,0,9818225,9818225,10200000,10200000,0,10200000,10200000,0.194823026,0.194823026,-1,-1,1,20,BENIGN
17,219,1461187.215,18264.84018,73,121.2476804,213,2,4,4,0,4,4,2,2,0,2,2,9132.420091,9132.420091,-1,-1,1,20,BENIGN
17,62598,3849.963258,31.94990255,62598,0,62598,62598,0,0,0,0,0,0,0,0,0,0,15.97495128,15.97495128,-1,-1,0,32,BENIGN
17,89422,4831.025922,67.09758225,17884.4,38202.02889,86178,1,86182,28727.33333,49753.73681,86178,1,48,48,0,48,48,44.7317215,22.36586075,-1,-1,3,20,BENIGN
6,116998378,366.6632028,0.666675909,1519459.455,2540901.79,9038645,24721,117000000,2294085.843,2828815.381,9038645,74223,117000000,4676894.84,2412035.509,9114108,430379,0.444450606,0.222225303,254,348,51,20,BENIGN
6,683,71742.31332,4392.38653,341.5,410.8290399,632,51,683,341.5,410.8290399,632,51,0,0,0,0,0,4392.38653,0,65535,-1,2,20,BENIGN
6,131140,34146.71344,129.6324539,8196.25,13326.70267,30725,1,100415,12551.875,15530.16168,32417,1,100919,14417,17376.28108,36377,1,68.62894616,61.0035077,65535,134,8,20,BENIGN
6,139,86330.93525,14388.48921,139,0,139,139,0,0,0,0,0,0,0,0,0,0,7194.244604,7194.244604,256,245,0,20,BENIGN
6,1428975,6785.283158,58.08359139,17426.52439,107080.2713,961526,0,1428975,39693.75,169709.4027,1003912,1,467314,10384.75556,23836.23995,117876,1,25.89268532,32.19090607,8192,245,35,20,BENIGN
17,68028823,5.08607947,0.058798607,22700000,39200000,67900000,24597,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0.029399303,0.029399303,-1,-1,1,32,BENIGN
6,32,375000,62500,32,0,32,32,0,0,0,0,0,0,0,0,0,0,31250,31250,256,245,0,20,BENIGN
6,63183689,950.7517043,1.329457038,761249.2651,2599596.072,10000000,8,62300000,1557241.6,3638296.629,10100000,48,63100000,1501611.333,3566359.767,10100000,45,0.648901649,0.680555388,8192,223,40,20,BENIGN
6,63184701,855.0645828,1.171169584,865543.8493,2757028.748,10000000,14,62300000,1729863.306,3799336.334,10100000,61,63100000,1751901.389,3800063.731,10100000,48,0.585584792,0.585584792,8192,223,36,20,BENIGN
6,109,110091.7431,18348.62385,109,0,109,109,109,109,0,109,109,0,0,0,0,0,18348.62385,0,256,-1,1,20,BENIGN
6,63183473,982.0289556,1.297807735,780042.8765,2628371.906,10000000,3,62300000,1638784.342,3715855.972,10100000,66,63100000,1501603.714,3565359.828,10100000,51,0.61725002,0.680557715,8192,215,38,20,BENIGN
6,200,60000,10000,200,0,200,200,200,200,0,200,200,0,0,0,0,0,10000,0,256,-1,1,20,BENIGN
6,166,72289.15663,12048.19277,166,0,166,166,166,166,0,166,166,0,0,0,0,0,12048.19277,0,256,-1,1,20,BENIGN
